source,target,weight,value
33e3f006-3dc4-47e1-be18-c105c6cf9630,1695c115-bf3f-4014-9966-2b0c50179193,0.2926829268292683,36.0
115a908d-a026-42a0-b21b-84b1b80d743d,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.058823529411764705,1.0
2b0ded23-3cc6-489a-9db4-58428af8d8dd,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.05263157894736842,11.0
e3b548df-c063-4603-bac1-1b01fcf84ef2,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.10042735042735043,47.0
e5e41532-4113-4051-b8bf-0e3ea2738054,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.23423423423423423,130.0
721e5c06-0077-46e0-8d95-39b5c0ada890,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.07608695652173914,14.0
ba3f56ba-b380-45c8-9b8b-20e23d6cd38f,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.057971014492753624,4.0
786b89d8-c94f-42d6-a50e-08ebc08e7961,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.10588235294117647,9.0
b368856d-3acb-426b-98cf-865d0fbc6308,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.087248322147651,13.0
7dce8e46-63c0-46b5-b7fa-dfc84ed8727e,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.37037037037037035,10.0
d07e96d1-aec4-4ec8-b7c1-9867710c95eb,1695c115-bf3f-4014-9966-2b0c50179193,0.2,3.0
0ee6558e-16e1-4de5-95b6-124fea63a9c5,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.13402061855670103,13.0
97f55749-958a-4263-9250-85108ecead0d,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.05828220858895705,19.0
dcde676f-f4f4-4bcb-bdb6-e4435ae6ba71,83d91898-7763-47d7-b03b-b92132375c47,0.05434782608695652,5.0
bd5c4077-f2e6-4d57-923d-f85a3c8d5010,83d91898-7763-47d7-b03b-b92132375c47,0.06129032258064516,19.0
b6ade6fe-7cd9-428c-a1f1-cbc0f33e34b4,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.6065573770491803,37.0
f96537cb-48fb-4ea0-8b03-54a25b1e7d45,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.16666666666666666,1.0
f8909fc9-c87c-41b1-a423-74e0e1da1994,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.06233062330623306,23.0
bf2d7c95-6310-472e-a68d-a9ce1093be05,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.12034383954154727,42.0
d5776bf2-3f75-4837-ae75-b55b461ef71e,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.09183673469387756,27.0
9dbe4e61-e334-4b9c-9527-072d88888359,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.1875,6.0
8a0efc57-d9ea-452a-b2ce-55cffc7a9784,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.155,31.0
85247a54-28d3-4a99-9a2c-b333ac71a550,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.12996777658431793,121.0
d07418e5-a53c-42f0-867f-3ecd3b726b12,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.056282722513089,43.0
d012738e-b6cf-4ab5-a10f-dd7832a619f3,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.1853713009491904,332.0
7560b1c8-8986-4bb8-a0c3-9e5a11097bbf,83d91898-7763-47d7-b03b-b92132375c47,0.10112359550561797,9.0
4c75adcd-fbbe-41e7-9e58-00df405bd7a7,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.3488372093023256,45.0
d172dd3a-7b34-4036-94b3-1c840894a81a,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.575,23.0
1cc6a972-97b7-4d4b-be25-f7d060087297,1695c115-bf3f-4014-9966-2b0c50179193,0.36,9.0
6657d2ce-bf8e-47ef-bea8-8e53b4770289,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.11428571428571428,4.0
432581b0-1ffb-46ec-8127-79dca523394f,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.06666666666666667,1.0
c613e901-5dc7-4873-b2d8-453bd64b83d8,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.17857142857142858,5.0
cdaf2a2f-979f-4fc7-b339-09b8f54b8788,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.0625,2.0
746916c9-fd36-44e6-823d-03185e596f58,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.05747535922099513,484.0
68c1b3bf-0d8e-4667-ba62-12f0dd01f29e,83d91898-7763-47d7-b03b-b92132375c47,0.225,81.0
0bcd7477-1a87-40f0-8a33-3cdb34286c28,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.3333333333333333,40.0
127f2a23-afaa-49a9-bff4-bde78d1417e0,83d91898-7763-47d7-b03b-b92132375c47,0.2073170731707317,51.0
127f2a23-afaa-49a9-bff4-bde78d1417e0,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.052845528455284556,13.0
dc7db543-4209-4538-a9a1-94cd95f8d82e,83d91898-7763-47d7-b03b-b92132375c47,0.05307262569832402,19.0
625affc7-4a82-45e1-a6f8-7535bb5df913,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.11363636363636363,5.0
6a3432b6-11a3-44da-8e38-5949fc136daa,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.4444444444444444,4.0
25bb0299-9c72-4d7e-877d-94ba70822f45,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.08056872037914692,34.0
490a40c1-f0c4-4203-b62b-0d5e25cf6412,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.09387755102040816,23.0
be2e25ae-4ad1-4ecf-affa-4bfc2a3026fe,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.13793103448275862,12.0
be2e25ae-4ad1-4ecf-affa-4bfc2a3026fe,83d91898-7763-47d7-b03b-b92132375c47,0.25287356321839083,22.0
3c521c8f-0940-451c-85e3-f4310795dbcd,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.05813953488372093,15.0
05863f7b-d575-42d9-a9c1-532de6abe397,1695c115-bf3f-4014-9966-2b0c50179193,0.08024691358024691,26.0
026c4200-f5da-468b-9dd6-25b186c67179,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.09950248756218906,40.0
67095b47-c4b5-4420-9031-086ac411afe2,1695c115-bf3f-4014-9966-2b0c50179193,1.0,11.0
a3c380a6-6651-4763-979d-77b05565cae5,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.6136363636363636,27.0
792a6fb9-a5e0-40dd-8e05-74c4f929b05d,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.18421052631578946,14.0
ab5b070a-e148-4344-b3b5-fd77784c41a6,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.8,12.0
45859541-6c98-411f-a705-6015117d8497,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.3023255813953488,13.0
47519c1f-0671-4fae-b8b5-d9c72f54bf05,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.0728744939271255,18.0
e934c051-18c0-47eb-8f8b-3c5402b3a6e0,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.1,3.0
28f8b825-9e7e-4e82-83e4-01ac7f105e3a,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.4318181818181818,38.0
2be2e063-3bce-4504-93bf-b3361ee5300f,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.10714285714285714,3.0
845bf214-df0a-4d2f-bbb2-d017acee3f5b,1695c115-bf3f-4014-9966-2b0c50179193,0.12096774193548387,15.0
9ecf960b-16cc-48e4-919d-bbf296958910,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.1111111111111111,1.0
849f3489-94eb-48cb-9d69-d71bd2fbc227,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.1206896551724138,42.0
c8ca0620-cfe4-4868-a164-40a985896f7c,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.2106537530266344,87.0
256825aa-2cab-4c27-8ef1-62ecfb86be70,83d91898-7763-47d7-b03b-b92132375c47,0.05084745762711865,9.0
1fc7d5fc-98fa-49b8-8e35-d23d47dd06ae,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.15714285714285714,22.0
9a5d0ffa-7248-4c82-b8b1-f180964ae85c,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.14173228346456693,18.0
9a5d0ffa-7248-4c82-b8b1-f180964ae85c,83d91898-7763-47d7-b03b-b92132375c47,0.12598425196850394,16.0
4594fba3-5e84-4194-914c-3b9a7660c23c,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.2553191489361702,12.0
4594fba3-5e84-4194-914c-3b9a7660c23c,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.2553191489361702,12.0
7b93e5ab-41e1-47dc-9838-c7ec525ac6d0,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.35,14.0
959d273d-2f54-4b15-9cb3-b66981636b2b,83d91898-7763-47d7-b03b-b92132375c47,0.06512605042016807,31.0
94678bdf-8e01-4196-a812-beae77b39a14,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.2553191489361702,12.0
707ee220-95a9-4a32-9b34-cfd495f9f344,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.19183673469387755,94.0
16721347-d6f4-4523-aeae-465323745942,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.09295774647887324,33.0
ca66b8fa-6f40-408c-87c1-f1b68e0d6f53,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.1926605504587156,21.0
c921f924-f0c0-45ba-b2df-2217795584d0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.08263933376041,129.0
62f654db-9b53-4e0e-a0a1-b09b0901f562,83d91898-7763-47d7-b03b-b92132375c47,0.18627450980392157,57.0
15bdf6a5-5bc2-4d49-9fa1-70f2de67668a,1695c115-bf3f-4014-9966-2b0c50179193,0.18,9.0
15bdf6a5-5bc2-4d49-9fa1-70f2de67668a,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.36,18.0
5f0f0f82-f3e8-4cdd-9ef4-99f1685bff14,83d91898-7763-47d7-b03b-b92132375c47,0.125,8.0
dbe22c4f-6a21-4b7c-ad09-e4048d1065bc,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.10619469026548672,12.0
2be2c1aa-50db-414f-abd8-3a6c2af46f62,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.07142857142857142,7.0
ca2e789d-b8d7-47a3-9a94-d4bb5969578c,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.07417582417582418,27.0
e3126692-97e4-441d-a521-429798a432cf,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.18493150684931506,81.0
72f57ab6-b825-4ede-9cc9-4dd5e2998419,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.10526315789473684,22.0
06a337eb-f801-4fd9-a785-4f194f8746ff,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.11320754716981132,6.0
2a1f9f7a-da97-41c7-8b74-b613c35d736f,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.6546052631578947,199.0
a636e8af-bfe6-40d5-8a1a-7ffa1d266955,83d91898-7763-47d7-b03b-b92132375c47,0.11570247933884298,14.0
b24ba6dd-73c0-4351-9344-915ff097e531,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.14285714285714285,9.0
ecbe0f51-b540-498e-907d-bfaf2fdb75b0,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.054707379134860054,43.0
baa5f18e-3a37-4720-bb44-bc157adb139d,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.05040996052232007,166.0
2098836b-6ee4-45fd-a5cc-0ab0782360e8,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.23268206039076378,131.0
b52e217e-5925-468d-95f1-338b3486777b,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.052083333333333336,5.0
a9c71407-c38e-4165-b7be-ce519a9425ac,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.09090909090909091,1.0
0b99dabc-12fb-445a-867c-6d45bb771585,83d91898-7763-47d7-b03b-b92132375c47,0.26356589147286824,34.0
8fcb2078-86b5-4953-9f8c-50bc7b031bac,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.2222222222222222,6.0
e54ed608-d592-40b7-92a3-11899eb27acf,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.2857142857142857,34.0
21f1aded-cb5d-4221-acb5-dfb8e45ca6b4,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.058161350844277676,31.0
410f3584-2f04-4d31-8dfb-d25b445b690c,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.0547945205479452,4.0
8fe2248c-1409-4b5d-853e-8da2faae2332,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.0740354535974974,142.0
71d642f6-f182-4c47-b506-eee279bb12d6,1695c115-bf3f-4014-9966-2b0c50179193,0.2553191489361702,12.0
82354b80-5d21-449f-b261-cd90978399df,83d91898-7763-47d7-b03b-b92132375c47,0.13541666666666666,13.0
ccade3f0-83ab-4450-bd6c-c31479881857,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.20588235294117646,7.0
14abc84c-8c36-42a6-b684-ff9c1b334d62,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.5813953488372093,25.0
26c575ad-3b02-484f-9ccb-05435ecda757,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.10557184750733138,36.0
0d532e79-a6a1-4edb-a41d-48a631a50e63,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.33047210300429186,77.0
c39a1eeb-e646-43e9-b984-4ffdc92b0241,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.055130168453292494,36.0
f05b85a7-893d-4c2f-bccf-35af6d4bd478,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.23979591836734693,47.0
f05b85a7-893d-4c2f-bccf-35af6d4bd478,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.22448979591836735,44.0
a9754572-2c0c-421f-8640-2ab094c867ee,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.06439393939393939,34.0
ce452fe2-9fba-4947-ac88-c70f969feb78,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.15625,10.0
0a88639e-d533-4c04-932a-dbb1d61c04a2,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.06832298136645963,11.0
0df5e7a6-d758-474b-88dd-a1ca7b813899,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.08294930875576037,90.0
e1f3d965-5001-472f-9c81-b8523728c24e,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.08287292817679558,15.0
db0c5818-24b1-4cf4-a963-f993dec4d0c6,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.6727272727272727,37.0
56405de8-5fb9-4dca-9a02-8cc5b2e67e7d,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.34782608695652173,16.0
224949b0-44af-4d3b-bf5e-4ce5f643ef10,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.0774365821094793,58.0
0530c9ff-c207-41d6-ab37-6d2e542dce6f,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.056910569105691054,49.0
121c7a6c-53f6-41ac-9fe7-1c57177cbb89,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.08247422680412371,16.0
caab1f52-a7df-4d97-9846-6dacd505b9bd,83d91898-7763-47d7-b03b-b92132375c47,0.0625,6.0
113950c4-c3a1-4b46-b2e7-c0c933ad8bd7,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.0851063829787234,12.0
f3617b89-ccd6-4559-b7e4-dff8e4095a22,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.25842696629213485,23.0
0bbfa8d0-cceb-4028-b547-bbf911ba4157,83d91898-7763-47d7-b03b-b92132375c47,0.08245711123408965,149.0
1a01c13d-5511-4077-9559-70ee8d59c056,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.13470319634703196,59.0
9bf44561-c726-40d9-a192-a74071643661,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.08888888888888889,4.0
34794f09-cb13-4164-b745-adc8bdd47232,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.3333333333333333,12.0
8541f18d-a063-4181-b045-bbaa39543129,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.19642857142857142,11.0
fa34cdba-61fa-4777-bbc7-f4ef40047f7b,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.18518518518518517,45.0
266b6380-817f-4372-8a04-bf38a2dec48f,1695c115-bf3f-4014-9966-2b0c50179193,1.0,7.0
bc4ca610-333b-424b-8c3c-c724e6327b62,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.07643312101910828,12.0
05f69a05-0c05-4a17-a89b-f275c4facfc0,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.11450381679389313,15.0
2e9d2555-6b43-4e59-8e48-0ce4afcdc21c,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.32142857142857145,9.0
7e199c07-31f8-4f8d-9bc0-e06e54def3d2,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.10526315789473684,2.0
2a18fc34-18dd-4b65-b2c7-12baa22d3788,83d91898-7763-47d7-b03b-b92132375c47,0.2,21.0
8b31b47a-5698-49ee-a209-64ea0253009a,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.38461538461538464,10.0
8d932ca4-fab1-4136-ac65-77b134c065ef,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.08917835671342686,89.0
07d7f36e-aebc-4f4c-8b08-130290cb3c09,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.06255666364460562,69.0
3407912d-1efb-4b40-81fc-0cd9ab198748,f59c5520-5f46-4d2c-b2c4-822eabf53419,1.0,13.0
edd79db0-3847-496c-9edd-a0138c987172,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.18181818181818182,12.0
32d606b2-6834-4123-8997-09422d839cbc,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.09836065573770492,12.0
58ac1c9f-1e2d-4d34-bc39-cd5fbcf547a8,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.2,22.0
175c2096-38c4-45ee-b034-5a2f51095a26,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.051595383570943655,76.0
06bf8cf6-c6ec-4c68-87a4-2c8c03fd99ca,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.0692436974789916,206.0
65710ace-d0ea-45eb-afb7-291e6b13bee5,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.07352941176470588,10.0
028b5ed3-c313-4f98-82dc-9f1a6cf4f926,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.16666666666666666,2.0
f9a7ed2b-475c-4c74-b45a-e241be815776,83d91898-7763-47d7-b03b-b92132375c47,0.08888888888888889,8.0
b22dd8c5-8813-419b-a2ef-6875d89560c6,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.08,2.0
cba70c96-6438-47ef-9bc0-b9a7432c3118,1695c115-bf3f-4014-9966-2b0c50179193,0.23846153846153847,31.0
88f3c56f-a1d2-4c52-9dff-6e82711d4a12,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.09895833333333333,19.0
a840364f-4a1d-407f-abae-71e336dda4af,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.2919254658385093,94.0
24d53d8b-5a33-4e84-9593-c3298119efc2,83d91898-7763-47d7-b03b-b92132375c47,0.2702702702702703,10.0
b7500704-7bed-4f48-9531-71f67e7c3d33,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.09666666666666666,29.0
74a48e30-37f9-40fb-a30f-116c83f1e773,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.16666666666666666,21.0
4ef79472-c86c-4895-a96f-4cb340d16143,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.08797653958944282,30.0
20b9d53d-d779-41ff-9d8d-6c6ea96b6d80,1695c115-bf3f-4014-9966-2b0c50179193,0.11724137931034483,17.0
f24b0d83-6990-415a-8463-bdbedd76d358,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.75,18.0
1ba4a585-c9ea-4a4b-b2f1-294bec61301f,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.8888888888888888,32.0
4983b719-d443-467b-b2f0-b814ddc20ad1,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.9090909090909091,10.0
25ac2521-997f-4db8-92c7-0d5625b623a1,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.1411042944785276,23.0
4f423fea-372e-49de-b3eb-53405f7f4353,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.3434343434343434,34.0
8f697772-5c60-499d-96dd-c609c10bb538,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.2028985507246377,28.0
3b3b8842-717a-4b07-89a5-d1873e0351f3,83d91898-7763-47d7-b03b-b92132375c47,0.11688311688311688,9.0
3034f10f-4ea7-4744-8be0-dce82d6fe3f6,83d91898-7763-47d7-b03b-b92132375c47,0.06521739130434782,6.0
583d9132-2658-4282-8cf5-e5e5684dfca3,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.37623762376237624,38.0
2069c834-2213-4efd-bb90-2cb6dab0e45a,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.47619047619047616,20.0
ed9ea481-6c5d-4c93-94c7-beee76f058f5,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.06060606060606061,24.0
97719123-3cbb-4a7c-a5a6-c0e06ab2e325,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,1.0,4.0
10178744-7cee-4e5f-aff1-79d849bff54a,1695c115-bf3f-4014-9966-2b0c50179193,0.1390728476821192,21.0
57db7ca2-9ba8-474a-98d9-d58c62fb7e70,83d91898-7763-47d7-b03b-b92132375c47,0.08374384236453201,34.0
7b235269-8b65-4712-9e28-e56e7603945f,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.06827309236947791,17.0
747b338e-102f-4b00-b852-5c1e071f94dc,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.07692307692307693,2.0
62db6653-4434-4c84-8ceb-c219895332b3,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.25146198830409355,43.0
03333a57-b696-44e2-9e19-588c268ebfc6,83d91898-7763-47d7-b03b-b92132375c47,0.07526881720430108,84.0
43f91959-8632-45f4-962c-8f422339966e,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.05426027977956761,128.0
43f91959-8632-45f4-962c-8f422339966e,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.057227638830012716,135.0
42a50d56-5c14-4b41-98b5-5e82306b87db,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.08264462809917356,10.0
79c5547a-e098-495c-8dac-7e99546aa46b,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.05352112676056338,19.0
79c5547a-e098-495c-8dac-7e99546aa46b,83d91898-7763-47d7-b03b-b92132375c47,0.0676056338028169,24.0
cc0cb035-90ae-4428-aff1-fe73327d0f96,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.07468879668049792,18.0
4a466048-85fc-4e69-94ac-5657065902a7,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.07239819004524888,16.0
fcebc0f3-4483-4648-9bcd-4be461f12afc,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.1,6.0
4a37a655-160e-4961-980e-e639bd16f93e,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.06323529411764706,43.0
2ff3dbcf-f917-4aa1-b1db-6b7b8842f7d9,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.09,9.0
2ff3dbcf-f917-4aa1-b1db-6b7b8842f7d9,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.08,8.0
261ad65a-05b9-41a7-92ad-96be16dd8fb6,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.05668016194331984,42.0
b1d9ffd8-2c99-42ec-a16e-533c3560a6ed,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.0736196319018405,24.0
2eef561e-e3d0-40ba-9f9e-bf97c23fd612,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.07042253521126761,5.0
6e0b5414-fbc8-4bff-9d93-c939a6281b68,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.10179640718562874,17.0
723d813c-f444-4b78-889c-5b73a0843a69,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.20161290322580644,25.0
67c5183c-c8ad-4d0c-8203-3d5a565c12aa,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.2857142857142857,14.0
6e2c544b-7987-4e32-97c4-035930167b3e,83d91898-7763-47d7-b03b-b92132375c47,0.22535211267605634,48.0
3527dbee-3b6f-4998-b4dd-4c9c367f8da1,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.1400560224089636,50.0
b78dc3aa-331e-4517-a503-11bbb6f4e33b,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.09259259259259259,5.0
4327b3fa-a3d5-4fbe-83ab-ad4d7846c9a7,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.14814814814814814,8.0
8958abb9-5542-4d80-bb25-f832f99548fb,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.12444444444444444,28.0
cf9ff4f8-2e15-423d-87d4-5a19584845ea,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.1358695652173913,25.0
d12e4035-354b-478f-9d8f-5ac5c3a58965,83d91898-7763-47d7-b03b-b92132375c47,0.1536050156739812,49.0
19f0a173-13ac-42c5-a950-f204fcce5518,83d91898-7763-47d7-b03b-b92132375c47,0.30995475113122173,137.0
01a85667-c8ff-40fa-9bb2-38e428d993de,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.08288770053475936,31.0
d9081a6a-aaa8-4985-b21a-f51068e40760,83d91898-7763-47d7-b03b-b92132375c47,0.6363636363636364,14.0
76d93583-2c19-497f-ad97-d4acf00ec197,83d91898-7763-47d7-b03b-b92132375c47,0.445859872611465,70.0
7dd408a0-7aaa-4158-b50d-3daed2db8547,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.07407407407407407,2.0
8925bf75-2c45-4651-b51a-b3f6161a883f,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.10256410256410256,16.0
2f79478b-5adc-4345-a4d5-7942c1885770,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.0684931506849315,20.0
b8558bc4-a8f9-4abe-9b27-aa4c796c08fb,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.095,19.0
b393569e-3afa-4445-9dfe-2e678140f32d,83d91898-7763-47d7-b03b-b92132375c47,0.375,3.0
49ec7c05-548a-40fc-92a5-af400b8c286f,83d91898-7763-47d7-b03b-b92132375c47,0.08333333333333333,1.0
4e9542eb-329c-474a-9e3c-754ec1d1537c,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.1658878504672897,142.0
c9a1a8d0-f96e-4ff7-b48d-a47942ad3238,83d91898-7763-47d7-b03b-b92132375c47,0.06172839506172839,35.0
65ead949-0fe4-4074-b532-34e34337863e,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.12,15.0
350c3b97-a5cf-463c-8e63-c9ed29b50dc0,83d91898-7763-47d7-b03b-b92132375c47,0.11757105943152454,91.0
